,aspergillus_flavus,aspergillus_nidulans,aspergillus_niger,blumeria_graminis,botrytis_cinerea,candida_albicans,coccidioides_posadasii,colletotrichum_higginsianum,cryptococcus_neoformans,saccharomyces_cerevisiae,schizosaccharomyces_pombe,trichoderma_reseei,verticillium_dahliae,yarrowia_lipolytica,zymoseptoria_tritici,fusarium_graminearum,trichophyton_rubrum,ustilago_maydis,fusarium_oxysporum,gaeumannomyces_graminis,grosmannia_clavigera,kluyveromyces_lactis,magnaporthe_oryzae,neurospora_crassa,pichia_membranifaciens,tuber_melanosporum
89,0.4833333333,0.565,0.5666666667,0.4705882353,0.480952381,0.7373493976,0.4698412698,0.1,0.6571428571,0.7471698113,0.68125,0.5425531915,0.6716981132,0.3021276596,0.34,0.38,0.22,0.8142857143,0.3823529412,0.3368421053,0.6492063492,0.6631578947,0.5951219512,0.404,0.6719298246,0.4517241379
90,0.4958333333,0.54,0.5944444444,0.4647058824,0.4761904762,0.7072289157,0.480952381,0.16,0.6642857143,0.7509433962,0.6729166667,0.5489361702,0.6849056604,0.2957446809,0.36,0.38,0.22,0.7904761905,0.3764705882,0.3526315789,0.6777777778,0.6473684211,0.6243902439,0.392,0.6561403509,0.4517241379
91,0.5166666667,0.56,0.5888888889,0.4352941176,0.5142857143,0.6987951807,0.4936507937,0.16,0.6357142857,0.741509434,0.6625,0.5617021277,0.6811320755,0.270212766,0.37,0.38,0.23,0.8031746032,0.3352941176,0.3526315789,0.6761904762,0.6763157895,0.6463414634,0.432,0.6578947368,0.4620689655
92,0.5291666667,0.55,0.5833333333,0.4352941176,0.5238095238,0.6855421687,0.4936507937,0.16,0.6464285714,0.7490566038,0.675,0.5425531915,0.6735849057,0.270212766,0.41,0.4,0.25,0.8,0.3,0.3526315789,0.6857142857,0.7184210526,0.656097561,0.424,0.6403508772,0.4724137931
93,0.5666666667,0.555,0.5666666667,0.4588235294,0.5523809524,0.678313253,0.5063492063,0.22,0.6321428571,0.779245283,0.6375,0.5468085106,0.7056603774,0.2638297872,0.43,0.4,0.27,0.8126984127,0.3176470588,0.3210526316,0.6793650794,0.7368421053,0.6634146341,0.444,0.6438596491,0.4931034483
94,0.5416666667,0.57,0.5388888889,0.5235294118,0.5666666667,0.6554216867,0.5079365079,0.22,0.6464285714,0.779245283,0.6416666667,0.5468085106,0.7245283019,0.2574468085,0.42,0.4266666667,0.28,0.8063492063,0.3411764706,0.3263157895,0.6904761905,0.7236842105,0.6585365854,0.444,0.6473684211,0.5275862069
95,0.5416666667,0.535,0.5055555556,0.5294117647,0.6047619048,0.6373493976,0.4984126984,0.22,0.5928571429,0.7811320755,0.6375,0.529787234,0.7188679245,0.2553191489,0.44,0.3866666667,0.3,0.8111111111,0.3470588235,0.3473684211,0.680952381,0.7473684211,0.6682926829,0.48,0.6175438596,0.5
96,0.5375,0.535,0.5222222222,0.5647058824,0.6047619048,0.6072289157,0.5079365079,0.22,0.5892857143,0.7811320755,0.6375,0.5191489362,0.7150943396,0.2680851064,0.43,0.3866666667,0.31,0.8063492063,0.3529411765,0.3684210526,0.6761904762,0.7289473684,0.6780487805,0.488,0.6315789474,0.5068965517
97,0.5625,0.545,0.55,0.5588235294,0.580952381,0.5927710843,0.5063492063,0.24,0.5892857143,0.7716981132,0.625,0.5425531915,0.7094339623,0.270212766,0.44,0.44,0.33,0.7936507937,0.3705882353,0.3736842105,0.680952381,0.7578947368,0.6780487805,0.476,0.6175438596,0.5275862069
98,0.5791666667,0.585,0.5722222222,0.5529411765,0.5761904762,0.5855421687,0.5126984127,0.3,0.5678571429,0.7603773585,0.6291666667,0.529787234,0.7264150943,0.2595744681,0.43,0.4533333333,0.32,0.7888888889,0.4176470588,0.3421052632,0.6698412698,0.7473684211,0.6902439024,0.448,0.6263157895,0.5448275862
99,0.5541666667,0.59,0.5666666667,0.5764705882,0.5619047619,0.5710843373,0.526984127,0.32,0.5535714286,0.7490566038,0.65625,0.5276595745,0.7264150943,0.2638297872,0.48,0.42,0.3,0.7746031746,0.4176470588,0.3473684211,0.673015873,0.7289473684,0.6926829268,0.448,0.6315789474,0.5413793103
100,0.5625,0.59,0.5666666667,0.5941176471,0.5380952381,0.5759036145,0.5253968254,0.26,0.55,0.7396226415,0.6833333333,0.5340425532,0.7245283019,0.2425531915,0.45,0.46,0.28,0.7793650794,0.4411764706,0.3421052632,0.6698412698,0.7447368421,0.6975609756,0.456,0.6280701754,0.5482758621
101,0.5583333333,0.565,0.5611111111,0.6117647059,0.5285714286,0.5614457831,0.5301587302,0.28,0.5285714286,0.7566037736,0.6958333333,0.5404255319,0.7132075472,0.2659574468,0.51,0.48,0.25,0.7555555556,0.4470588235,0.3631578947,0.6555555556,0.7342105263,0.6756097561,0.432,0.6210526316,0.5448275862
102,0.5625,0.55,0.5611111111,0.6058823529,0.5476190476,0.5590361446,0.5158730159,0.3,0.525,0.7603773585,0.7041666667,0.529787234,0.7150943396,0.2680851064,0.48,0.4533333333,0.25,0.753968254,0.4705882353,0.3684210526,0.6746031746,0.7131578947,0.687804878,0.436,0.6157894737,0.5482758621
103,0.5416666667,0.52,0.5722222222,0.5705882353,0.5333333333,0.5506024096,0.5285714286,0.22,0.5357142857,0.7377358491,0.7229166667,0.5510638298,0.7094339623,0.2638297872,0.47,0.4866666667,0.26,0.7698412698,0.4705882353,0.3842105263,0.6841269841,0.7052631579,0.6804878049,0.412,0.598245614,0.5413793103
104,0.5416666667,0.495,0.5888888889,0.5352941176,0.5333333333,0.5457831325,0.5555555556,0.2,0.5071428571,0.7490566038,0.7333333333,0.5617021277,0.6849056604,0.2659574468,0.43,0.5333333333,0.24,0.7619047619,0.4411764706,0.4157894737,0.7015873016,0.6789473684,0.7195121951,0.388,0.5754385965,0.5379310345
105,0.5375,0.505,0.6166666667,0.5705882353,0.5285714286,0.5313253012,0.5634920635,0.22,0.5071428571,0.7452830189,0.71875,0.5659574468,0.6886792453,0.2638297872,0.42,0.54,0.28,0.7523809524,0.4588235294,0.4210526316,0.7349206349,0.6815789474,0.6951219512,0.36,0.5807017544,0.5896551724
106,0.5916666667,0.49,0.5833333333,0.5764705882,0.5523809524,0.5325301205,0.5619047619,0.22,0.5,0.7660377358,0.7291666667,0.5680851064,0.6773584906,0.2510638298,0.45,0.5266666667,0.3,0.7380952381,0.5058823529,0.4210526316,0.7428571429,0.6710526316,0.7097560976,0.34,0.5596491228,0.5827586207
107,0.5791666667,0.495,0.5833333333,0.5764705882,0.5761904762,0.5361445783,0.5841269841,0.22,0.5107142857,0.7622641509,0.7458333333,0.5531914894,0.6905660377,0.2446808511,0.46,0.5,0.29,0.7253968254,0.4882352941,0.4157894737,0.7476190476,0.6552631579,0.7243902439,0.352,0.5578947368,0.5965517241
108,0.5666666667,0.495,0.5888888889,0.5764705882,0.580952381,0.5265060241,0.580952381,0.18,0.5,0.7905660377,0.7645833333,0.5531914894,0.6886792453,0.2340425532,0.43,0.52,0.3,0.7285714286,0.4411764706,0.4421052632,0.7555555556,0.6868421053,0.7024390244,0.368,0.5333333333,0.5827586207
109,0.5708333333,0.48,0.6,0.5705882353,0.6142857143,0.5265060241,0.580952381,0.2,0.5107142857,0.7603773585,0.7625,0.5468085106,0.7075471698,0.2255319149,0.42,0.5333333333,0.31,0.7079365079,0.4470588235,0.4368421053,0.7603174603,0.7052631579,0.6975609756,0.36,0.5263157895,0.5827586207
110,0.5875,0.505,0.6166666667,0.5588235294,0.6380952381,0.5253012048,0.5873015873,0.24,0.5035714286,0.7396226415,0.7541666667,0.5404255319,0.7094339623,0.2382978723,0.42,0.5666666667,0.33,0.7,0.4235294118,0.5052631579,0.7746031746,0.6894736842,0.7024390244,0.352,0.5192982456,0.6068965517
111,0.5875,0.5,0.6277777778,0.5647058824,0.6619047619,0.5192771084,0.6031746032,0.24,0.525,0.7075471698,0.7416666667,0.5553191489,0.6924528302,0.2276595745,0.39,0.5933333333,0.34,0.7158730159,0.3941176471,0.5210526316,0.7841269841,0.6710526316,0.7243902439,0.348,0.5157894737,0.6275862069
112,0.6,0.52,0.6277777778,0.5764705882,0.680952381,0.5120481928,0.619047619,0.28,0.5178571429,0.7075471698,0.7208333333,0.5574468085,0.7113207547,0.2170212766,0.35,0.58,0.36,0.7174603175,0.3882352941,0.5526315789,0.7777777778,0.6605263158,0.6926829268,0.364,0.5157894737,0.6379310345
113,0.6208333333,0.56,0.6055555556,0.6176470588,0.7095238095,0.4975903614,0.6063492063,0.28,0.5178571429,0.7169811321,0.7083333333,0.5425531915,0.6754716981,0.2063829787,0.38,0.5666666667,0.4,0.6777777778,0.3529411765,0.5631578947,0.7873015873,0.6289473684,0.6951219512,0.376,0.5122807018,0.624137931
114,0.6333333333,0.6,0.6388888889,0.6352941176,0.6952380952,0.4975903614,0.5904761905,0.26,0.5357142857,0.7301886792,0.6854166667,0.5744680851,0.6905660377,0.1872340426,0.42,0.5533333333,0.44,0.6682539683,0.4,0.5736842105,0.7936507937,0.6447368421,0.6780487805,0.404,0.5140350877,0.6137931034
115,0.6333333333,0.625,0.6444444444,0.5823529412,0.6714285714,0.5012048193,0.5936507937,0.3,0.5285714286,0.7245283019,0.6833333333,0.6042553191,0.6754716981,0.1808510638,0.4,0.5666666667,0.42,0.680952381,0.4411764706,0.5368421053,0.8031746032,0.6184210526,0.6902439024,0.428,0.5,0.5896551724
116,0.5958333333,0.64,0.65,0.5705882353,0.680952381,0.4975903614,0.5841269841,0.3,0.5464285714,0.6830188679,0.6770833333,0.6191489362,0.6679245283,0.1787234043,0.35,0.5866666667,0.47,0.6793650794,0.3941176471,0.5368421053,0.8047619048,0.6184210526,0.6756097561,0.492,0.4877192982,0.5793103448
117,0.6,0.64,0.6444444444,0.5941176471,0.7047619048,0.5048192771,0.573015873,0.36,0.525,0.6830188679,0.6666666667,0.6191489362,0.6716981132,0.170212766,0.35,0.5666666667,0.47,0.6904761905,0.3941176471,0.5684210526,0.8174603175,0.6157894737,0.6658536585,0.492,0.4842105263,0.575862069
118,0.6125,0.64,0.6555555556,0.5823529412,0.6857142857,0.5024096386,0.573015873,0.34,0.5214285714,0.6396226415,0.6479166667,0.6510638298,0.6547169811,0.170212766,0.43,0.5066666667,0.45,0.673015873,0.4235294118,0.5736842105,0.8158730159,0.5631578947,0.6829268293,0.504,0.4666666667,0.6034482759
119,0.6333333333,0.665,0.6722222222,0.5647058824,0.6952380952,0.4975903614,0.5761904762,0.28,0.5321428571,0.6320754717,0.625,0.6744680851,0.6528301887,0.1531914894,0.43,0.5133333333,0.49,0.6920634921,0.4647058824,0.5736842105,0.8142857143,0.5315789474,0.6902439024,0.528,0.4350877193,0.6379310345
120,0.6208333333,0.67,0.6444444444,0.5705882353,0.6952380952,0.4879518072,0.5698412698,0.28,0.5142857143,0.6566037736,0.6229166667,0.6872340426,0.6622641509,0.1361702128,0.46,0.48,0.5,0.7111111111,0.4823529412,0.5263157895,0.7825396825,0.5342105263,0.6804878049,0.532,0.4263157895,0.6206896552
121,0.6333333333,0.675,0.6444444444,0.5823529412,0.6571428571,0.4939759036,0.5555555556,0.26,0.5,0.6735849057,0.6270833333,0.6659574468,0.6905660377,0.1276595745,0.41,0.44,0.55,0.7047619048,0.5235294118,0.4947368421,0.8031746032,0.5342105263,0.6609756098,0.548,0.4122807018,0.6103448276
122,0.6125,0.675,0.6444444444,0.5823529412,0.6476190476,0.4975903614,0.5555555556,0.22,0.4821428571,0.6396226415,0.6291666667,0.6872340426,0.6773584906,0.1212765957,0.45,0.46,0.51,0.6888888889,0.5647058824,0.4736842105,0.7761904762,0.5289473684,0.6707317073,0.512,0.4052631579,0.5793103448
123,0.5875,0.645,0.7055555556,0.5588235294,0.6523809524,0.5060240964,0.5761904762,0.28,0.4785714286,0.6396226415,0.6270833333,0.6787234043,0.7056603774,0.1127659574,0.44,0.4733333333,0.51,0.6968253968,0.6294117647,0.4736842105,0.7888888889,0.5526315789,0.6585365854,0.512,0.4070175439,0.6068965517
124,0.575,0.625,0.6777777778,0.5352941176,0.6761904762,0.5108433735,0.6047619048,0.3,0.4714285714,0.6094339623,0.63125,0.6510638298,0.7113207547,0.1127659574,0.45,0.46,0.49,0.7015873016,0.6235294118,0.4421052632,0.773015873,0.5342105263,0.6731707317,0.508,0.3824561404,0.6172413793
125,0.5666666667,0.61,0.6388888889,0.5470588235,0.6714285714,0.5084337349,0.6111111111,0.26,0.5035714286,0.6094339623,0.65,0.6468085106,0.7150943396,0.1042553191,0.49,0.46,0.5,0.6841269841,0.5647058824,0.4473684211,0.7571428571,0.5578947368,0.6902439024,0.492,0.3807017544,0.6137931034
126,0.6083333333,0.64,0.6722222222,0.5352941176,0.6666666667,0.5084337349,0.6142857143,0.3,0.5107142857,0.6113207547,0.6395833333,0.629787234,0.7377358491,0.1,0.51,0.48,0.44,0.6857142857,0.5941176471,0.4473684211,0.7523809524,0.5605263158,0.687804878,0.424,0.3842105263,0.6379310345
127,0.6041666667,0.64,0.6555555556,0.5058823529,0.6380952381,0.4975903614,0.6365079365,0.2,0.5321428571,0.6056603774,0.6104166667,0.6361702128,0.758490566,0.1042553191,0.48,0.5333333333,0.46,0.6904761905,0.5823529412,0.4105263158,0.7253968254,0.5605263158,0.6975609756,0.42,0.3824561404,0.6206896552
128,0.6333333333,0.63,0.6277777778,0.5235294118,0.6761904762,0.4951807229,0.6428571429,0.22,0.5357142857,0.620754717,0.6145833333,0.6191489362,0.7849056604,0.1042553191,0.47,0.6066666667,0.44,0.6746031746,0.5705882353,0.4263157895,0.7285714286,0.6131578947,0.6853658537,0.42,0.3824561404,0.6
129,0.6333333333,0.635,0.6277777778,0.5294117647,0.6523809524,0.4843373494,0.6396825397,0.22,0.5071428571,0.641509434,0.625,0.6170212766,0.7641509434,0.1063829787,0.52,0.5933333333,0.43,0.6666666667,0.5823529412,0.4578947368,0.719047619,0.6289473684,0.6731707317,0.4,0.3824561404,0.575862069
130,0.6375,0.62,0.6111111111,0.5176470588,0.6714285714,0.4831325301,0.6555555556,0.2,0.5285714286,0.6301886792,0.6145833333,0.6191489362,0.7547169811,0.1085106383,0.54,0.58,0.41,0.6698412698,0.5705882353,0.4526315789,0.7571428571,0.6184210526,0.6804878049,0.428,0.398245614,0.5724137931
131,0.6333333333,0.61,0.5944444444,0.5235294118,0.7095238095,0.478313253,0.6777777778,0.22,0.5357142857,0.6075471698,0.6020833333,0.6319148936,0.7301886792,0.1170212766,0.59,0.5933333333,0.37,0.6698412698,0.5588235294,0.4789473684,0.7349206349,0.6236842105,0.6853658537,0.424,0.4070175439,0.575862069
132,0.6625,0.6,0.6166666667,0.5058823529,0.6904761905,0.4674698795,0.6984126984,0.22,0.5321428571,0.6490566038,0.5833333333,0.6425531915,0.7377358491,0.1255319149,0.59,0.6,0.45,0.6761904762,0.5411764706,0.5,0.7396825397,0.6157894737,0.6829268293,0.472,0.3947368421,0.6379310345
133,0.6708333333,0.61,0.5666666667,0.5352941176,0.680952381,0.456626506,0.7047619048,0.2,0.5178571429,0.6358490566,0.5895833333,0.6723404255,0.7433962264,0.1276595745,0.58,0.5733333333,0.45,0.6825396825,0.5176470588,0.5157894737,0.7126984127,0.5868421053,0.687804878,0.464,0.3894736842,0.6172413793
134,0.6791666667,0.605,0.5611111111,0.5117647059,0.6761904762,0.4518072289,0.6841269841,0.24,0.5107142857,0.6188679245,0.5791666667,0.6744680851,0.741509434,0.1404255319,0.61,0.5533333333,0.46,0.6888888889,0.5,0.5210526316,0.7142857143,0.5868421053,0.6731707317,0.448,0.3929824561,0.6137931034
135,0.6625,0.62,0.6166666667,0.5411764706,0.6857142857,0.4530120482,0.6793650794,0.24,0.5035714286,0.5962264151,0.58125,0.6808510638,0.7603773585,0.1446808511,0.62,0.5666666667,0.45,0.6857142857,0.5117647059,0.5526315789,0.7095238095,0.5552631579,0.6585365854,0.468,0.3877192982,0.5931034483
136,0.625,0.565,0.6,0.5411764706,0.6666666667,0.4421686747,0.7047619048,0.2,0.4928571429,0.6056603774,0.5916666667,0.6978723404,0.7547169811,0.1404255319,0.59,0.5466666667,0.44,0.6603174603,0.5294117647,0.5368421053,0.7142857143,0.5394736842,0.6780487805,0.472,0.3807017544,0.5724137931
137,0.5916666667,0.56,0.6333333333,0.5294117647,0.6238095238,0.4301204819,0.7126984127,0.22,0.4821428571,0.5943396226,0.6125,0.7234042553,0.7679245283,0.1382978723,0.66,0.4933333333,0.41,0.6333333333,0.5411764706,0.5684210526,0.7349206349,0.5394736842,0.6536585366,0.48,0.3771929825,0.5931034483
138,0.5541666667,0.585,0.6555555556,0.5294117647,0.5952380952,0.4180722892,0.7301587302,0.22,0.4964285714,0.5811320755,0.60625,0.714893617,0.7547169811,0.1382978723,0.62,0.44,0.43,0.626984127,0.5470588235,0.5789473684,0.7333333333,0.4842105263,0.6634146341,0.476,0.3736842105,0.5896551724
139,0.5375,0.565,0.65,0.5294117647,0.619047619,0.4361445783,0.7380952381,0.26,0.4964285714,0.5773584906,0.5958333333,0.7212765957,0.7905660377,0.1404255319,0.56,0.4533333333,0.37,0.6,0.5,0.5684210526,0.7476190476,0.4921052632,0.656097561,0.516,0.3736842105,0.5965517241
140,0.5375,0.575,0.6833333333,0.5235294118,0.5857142857,0.413253012,0.7158730159,0.28,0.4857142857,0.5490566038,0.60625,0.7234042553,0.8056603774,0.1382978723,0.53,0.4333333333,0.36,0.5873015873,0.4882352941,0.5894736842,0.7365079365,0.4973684211,0.6634146341,0.5,0.3561403509,0.6103448276
141,0.5375,0.58,0.6833333333,0.4823529412,0.580952381,0.4036144578,0.7111111111,0.26,0.4714285714,0.5641509434,0.6,0.7340425532,0.8169811321,0.129787234,0.54,0.4333333333,0.33,0.5746031746,0.5058823529,0.5894736842,0.7698412698,0.4815789474,0.6829268293,0.496,0.3368421053,0.6137931034
142,0.5083333333,0.585,0.6833333333,0.4941176471,0.5857142857,0.3975903614,0.7095238095,0.26,0.4964285714,0.5660377358,0.6229166667,0.7361702128,0.8377358491,0.1255319149,0.51,0.44,0.26,0.5603174603,0.4882352941,0.5789473684,0.7904761905,0.4789473684,0.6682926829,0.432,0.3385964912,0.6034482759
143,0.5083333333,0.575,0.6833333333,0.4529411765,0.580952381,0.3927710843,0.7047619048,0.26,0.4714285714,0.5509433962,0.6125,0.729787234,0.841509434,0.1212765957,0.53,0.4466666667,0.21,0.5619047619,0.5117647059,0.5578947368,0.8,0.4763157895,0.6609756098,0.468,0.3105263158,0.5896551724
144,0.5583333333,0.59,0.7055555556,0.4823529412,0.5904761905,0.3795180723,0.719047619,0.2,0.475,0.5433962264,0.61875,0.7468085106,0.8245283019,0.1127659574,0.47,0.4533333333,0.19,0.5365079365,0.5058823529,0.5736842105,0.7984126984,0.4868421053,0.656097561,0.52,0.298245614,0.6068965517
145,0.5708333333,0.625,0.6722222222,0.4764705882,0.619047619,0.3759036145,0.7380952381,0.22,0.45,0.5509433962,0.6125,0.7382978723,0.8283018868,0.1127659574,0.49,0.4533333333,0.18,0.519047619,0.4941176471,0.5631578947,0.8063492063,0.5052631579,0.6707317073,0.516,0.3035087719,0.6517241379
146,0.575,0.665,0.6333333333,0.5058823529,0.6047619048,0.3746987952,0.7396825397,0.3,0.4392857143,0.5339622642,0.6125,0.7276595745,0.8132075472,0.114893617,0.5,0.4666666667,0.18,0.5317460317,0.4588235294,0.6,0.7873015873,0.5105263158,0.643902439,0.524,0.2929824561,0.6793103448
147,0.6166666667,0.665,0.6,0.5235294118,0.6714285714,0.3771084337,0.7412698413,0.3,0.4107142857,0.5433962264,0.59375,0.7340425532,0.7849056604,0.1085106383,0.46,0.4466666667,0.2,0.5174603175,0.4411764706,0.6105263158,0.7746031746,0.4736842105,0.6682926829,0.532,0.2807017544,0.6551724138
148,0.6166666667,0.66,0.6222222222,0.5117647059,0.6952380952,0.3734939759,0.746031746,0.36,0.3964285714,0.541509434,0.59375,0.7510638298,0.8,0.1042553191,0.48,0.4533333333,0.21,0.5396825397,0.4294117647,0.5631578947,0.7698412698,0.4789473684,0.6804878049,0.552,0.2684210526,0.675862069
149,0.625,0.65,0.6388888889,0.5352941176,0.6857142857,0.3686746988,0.7380952381,0.36,0.4,0.5471698113,0.58125,0.7489361702,0.7679245283,0.1021276596,0.5,0.4666666667,0.25,0.5349206349,0.4588235294,0.5473684211,0.780952381,0.4552631579,0.6975609756,0.54,0.2631578947,0.6620689655
150,0.6541666667,0.665,0.6111111111,0.5647058824,0.719047619,0.386746988,0.7698412698,0.32,0.4,0.5603773585,0.5666666667,0.7574468085,0.7509433962,0.1127659574,0.54,0.4933333333,0.26,0.5174603175,0.5058823529,0.5315789474,0.7793650794,0.4342105263,0.687804878,0.552,0.2526315789,0.6793103448
151,0.6375,0.715,0.6111111111,0.5588235294,0.7428571429,0.3698795181,0.753968254,0.38,0.4142857143,0.5396226415,0.5916666667,0.7425531915,0.7339622642,0.1106382979,0.56,0.4533333333,0.28,0.4936507937,0.4823529412,0.5210526316,0.7396825397,0.4421052632,0.6634146341,0.58,0.2578947368,0.6551724138
152,0.6583333333,0.725,0.5944444444,0.5588235294,0.7666666667,0.3831325301,0.7412698413,0.38,0.4035714286,0.520754717,0.5958333333,0.729787234,0.7245283019,0.1085106383,0.6,0.4466666667,0.31,0.473015873,0.4941176471,0.5052631579,0.7206349206,0.4289473684,0.6731707317,0.604,0.2561403509,0.6482758621
153,0.6791666667,0.73,0.5888888889,0.5823529412,0.7619047619,0.3891566265,0.7333333333,0.34,0.4392857143,0.5188679245,0.59375,0.7127659574,0.7264150943,0.1085106383,0.54,0.4533333333,0.32,0.4412698413,0.5117647059,0.5052631579,0.7095238095,0.4342105263,0.6658536585,0.596,0.2543859649,0.6793103448
154,0.6375,0.725,0.5722222222,0.5647058824,0.7571428571,0.3807228916,0.7301587302,0.38,0.4392857143,0.5245283019,0.60625,0.7212765957,0.7452830189,0.1085106383,0.56,0.46,0.35,0.4365079365,0.5294117647,0.5052631579,0.7,0.4210526316,0.6707317073,0.556,0.2596491228,0.6482758621
155,0.6333333333,0.675,0.5833333333,0.5941176471,0.7142857143,0.3686746988,0.7317460317,0.36,0.4357142857,0.520754717,0.6104166667,0.7255319149,0.7547169811,0.1021276596,0.5,0.4666666667,0.35,0.4476190476,0.5176470588,0.5315789474,0.6793650794,0.4,0.6585365854,0.556,0.250877193,0.6172413793
156,0.6375,0.675,0.6166666667,0.5470588235,0.7095238095,0.3662650602,0.7063492063,0.32,0.4428571429,0.5264150943,0.6020833333,0.7425531915,0.7603773585,0.1,0.53,0.4666666667,0.37,0.4333333333,0.5411764706,0.5157894737,0.6873015873,0.3921052632,0.6585365854,0.552,0.2456140351,0.6103448276
157,0.6208333333,0.66,0.6722222222,0.5352941176,0.6904761905,0.356626506,0.6761904762,0.38,0.45,0.4943396226,0.6041666667,0.7382978723,0.7698113208,0.0914893617,0.54,0.52,0.35,0.4301587302,0.5529411765,0.5,0.7015873016,0.4078947368,0.6487804878,0.552,0.2438596491,0.6310344828
158,0.6041666667,0.65,0.6666666667,0.5705882353,0.6714285714,0.3530120482,0.6603174603,0.32,0.4357142857,0.4924528302,0.6020833333,0.7234042553,0.7603773585,0.0957446809,0.51,0.5266666667,0.33,0.4063492063,0.5588235294,0.5368421053,0.7079365079,0.3894736842,0.6585365854,0.584,0.2561403509,0.6137931034
159,0.6083333333,0.655,0.6722222222,0.5470588235,0.6857142857,0.3325301205,0.673015873,0.28,0.4285714286,0.4566037736,0.61875,0.7276595745,0.7905660377,0.0978723404,0.51,0.52,0.33,0.4031746032,0.5117647059,0.5578947368,0.6952380952,0.3894736842,0.643902439,0.612,0.2526315789,0.6103448276
160,0.6041666667,0.64,0.7,0.5352941176,0.680952381,0.3228915663,0.6619047619,0.3,0.425,0.4396226415,0.6208333333,0.7085106383,0.7830188679,0.0893617021,0.47,0.54,0.34,0.4095238095,0.4588235294,0.5789473684,0.6904761905,0.3842105263,0.6195121951,0.624,0.2473684211,0.6
161,0.6125,0.63,0.7111111111,0.5529411765,0.6666666667,0.3240963855,0.680952381,0.24,0.4071428571,0.4433962264,0.6041666667,0.7170212766,0.7943396226,0.0808510638,0.45,0.5866666667,0.36,0.4126984127,0.4588235294,0.5684210526,0.7031746032,0.3578947368,0.6243902439,0.604,0.2578947368,0.6172413793
